position,user,first_genre,track_name,track_id,popularity,explicit,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,artist,duration_ms,gender,age
23,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"21 Hungarian Dances for Orchestra, WoO 1: No. 5, Allegro (Arr. A. Parlow)",0Ykaag2BBYBxmz27gV9MIw,60,False,0.936,0.327,0.15,0.772,7.0,0.212,-15.037,0.0,0.0362,144.039,0.278,"Johannes Brahms, Magyar Szimfonikus Zenekarok, Istvan Bogar",136080,M,20
25,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,Saint-Saëns / Transcr. Vidal: Le carnaval des animaux: XIII. Le cygne,40IvETLq2Y1Su1Z0GWumRF,59,False,0.972,0.213,0.0329,0.926,7.0,0.0978,-28.228,1.0,0.0451,84.819,0.0366,"Camille Saint-Saëns, Gautier Capuçon, Douglas Boyd, Orchestre de chambre de Paris",208040,M,20
26,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"21 Hungarian Dances for Orchestra, WoO 1: No. 5, Allegro (Arr. A. Parlow)",0Ykaag2BBYBxmz27gV9MIw,60,False,0.936,0.327,0.15,0.772,7.0,0.212,-15.037,0.0,0.0362,144.039,0.278,"Johannes Brahms, Magyar Szimfonikus Zenekarok, Istvan Bogar",136080,M,20
27,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""L'estate"": III. Tempo impetuoso d'estate",0VQMAup2VdeQWLCvM14Uz2,56,False,0.874,0.364,0.571,0.867,6.0,0.121,-15.596,1.0,0.0453,84.899,0.38,"Antonio Vivaldi, Europa Galante, Fabio Biondi",150666,M,20
28,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,Strangers In The Night,74VR3AkGPhbYXnxcOYa16x,75,False,0.592,0.259,0.473,0.0,5.0,0.201,-8.275,1.0,0.0295,90.348,0.539,Frank Sinatra,157866,M,20
29,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"Swan Lake Suite, Op. 20a: I. Scene ""Swan Theme"". Moderato",1TQ2UYCN7nhfj3cfcFC76V,61,False,0.924,0.126,0.204,0.918,4.0,0.115,-16.095,0.0,0.0373,73.59,0.053,"Pyotr Ilyich Tchaikovsky, Berliner Philharmoniker, Mstislav Rostropovich",183000,M,20
30,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight Sonata"": I. Adagio sostenuto",630zE7N1xPxdK2Zz4S3rPA,60,False,0.995,0.278,0.00245,0.881,1.0,0.114,-41.53,0.0,0.0497,139.161,0.293,"Ludwig van Beethoven, Daniel Barenboim",403333,M,20
31,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,Gnossienne: No. 1,4820SC1xnUaabzzYQTDkP2,63,False,0.996,0.424,0.00798,0.925,5.0,0.0983,-28.345,0.0,0.0496,124.166,0.0794,"Erik Satie, Alexandre Tharaud",214133,M,20
33,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,Days Of Wine And Roses,5XrLzC6tClHbANUOmPYg2E,58,False,0.656,0.66,0.26,0.0,5.0,0.185,-13.853,0.0,0.0341,124.893,0.63,Frank Sinatra,135506,M,20
34,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"Violin Concerto No. 1 in A minor, BWV 1041: I. (Allegro moderato)",28XMNc5If5BmJWYDU42gkw,54,False,0.951,0.499,0.351,9.94e-05,9.0,0.118,-11.509,0.0,0.0448,90.664,0.616,"Johann Sebastian Bach, Daniel Lozakovich, Chamber Orchestra of the Bavarian Radio, Radoslaw Szulc, Olga Watts",235946,M,20
35,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,Einaudi: Una mattina,0rFdP3ZfwsUajBLUuex0Kb,61,False,0.988,0.0975,0.0077,0.83,9.0,0.0603,-34.135,0.0,0.0471,87.152,0.0989,"Ludovico Einaudi, Gautier Capuçon, Jerome Ducros",190813,M,20
36,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"Für Elise, WoO 59",6MQAB3vorg90FA3tQpbYXK,63,False,0.994,0.303,0.108,0.877,9.0,0.0805,-27.433,0.0,0.0473,126.931,0.18,"Ludwig van Beethoven, Nelly Kokinos",188466,M,20
37,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"Requiem In D Minor, K. 626: Sequence: VI. Lacrimosa Dies Illa",08B8Ki7qlUoT58Zd1trxkl,66,False,0.957,0.0733,0.0951,0.644,2.0,0.568,-24.366,0.0,0.0418,180.489,0.0731,"Slovak Philharmonic, Jaroslava Horska, Vladimir Ruso, Peter Mikulas, Stefan Klimo, Slovak Philharmonic Chorus, Jozef Kundlák, Magdaléna Hajóssyová, Wolfgang Amadeus Mozart",198666,M,20
38,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",2ygeBLTP9uu3OW3VTulD8N,63,False,0.957,0.247,0.298,0.9,0.0,0.0943,-15.661,0.0,0.0395,97.784,0.157,"Ludwig van Beethoven, Wiener Philharmoniker, Carlos Kleiber",442000,M,20
39,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,(Love Is) The Tender Trap,3Fyj22NPIu3kzhpu9KF7Bg,55,False,0.717,0.546,0.398,0.0,5.0,0.22,-5.769,1.0,0.0396,120.92,0.482,Frank Sinatra,177240,M,20
40,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,Enfantillages pittoresques: II. Berceuse,0L5WGmfuDp4JgbOnv3eqOg,53,False,0.987,0.44,0.00217,0.958,9.0,0.0731,-44.761,0.0,0.053,126.92,0.473,"Erik Satie, Cristina Ariagno",77266,M,20
41,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"Orchestral Suite No. 3 in D Major, BWV 1068: II. Air ""on the G String""",6pt8oGfiwgidz03nGw1zTb,64,False,0.924,0.168,0.0698,0.934,2.0,0.126,-27.22,1.0,0.0471,112.654,0.047,"Johann Sebastian Bach, David Bell, Berliner Philharmoniker, Herbert von Karajan",360493,M,20
42,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,Carnival of the Animals: The Swan,3U8Fx7zNTQrctytkj6Gqgd,67,False,0.992,0.213,0.0656,0.969,7.0,0.0699,-24.81,1.0,0.0467,65.023,0.0384,"Camille Saint-Saëns, Isata Kanneh-Mason, Jeneba Kanneh-Mason, Sheku Kanneh-Mason",150146,M,20
43,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"The Four Seasons: Concerto No. 2 in G Minor, RV 315 ""L'estate"" (summer): III. Presto",1Ojz92vyPK4fJ5K8RVnV5u,65,False,0.83,0.34,0.489,0.91,7.0,0.141,-15.316,1.0,0.0412,157.024,0.468,"Antonio Vivaldi, Adrian Chandler, La Serenissima",167880,M,20
44,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,Für Elise,48BWlWj0AwFi0Tc3yaKxuU,48,False,0.994,0.325,0.0727,0.909,9.0,0.0735,-26.072,0.0,0.0459,145.141,0.3,The Regency House Orchestra,167346,M,20
45,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"Consolations, S. 172: No. 3 in D-Flat Major. Lento, placido",1L4NadMj3Jj7YgGaikyhfr,63,False,0.993,0.368,0.00363,0.922,1.0,0.137,-36.759,1.0,0.035,69.363,0.085,"Franz Liszt, Daniel Barenboim",254000,M,20
46,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"J.S. Bach: J.S. Bach: Orchestral Suite No. 3 in D Major, BWV 1068: 2. Air",7r8gP4eqFObYfEA5BWfZKb,56,False,0.924,0.213,0.222,0.818,2.0,0.17,-17.821,1.0,0.037,65.83,0.0823,"Johann Sebastian Bach, Orpheus Chamber Orchestra",277706,M,20
47,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,I've Got The World On A String,13apJo5WpOSe3qmfIYOCp2,59,False,0.756,0.603,0.44,0.0,2.0,0.728,-5.191,1.0,0.0489,123.146,0.525,Frank Sinatra,128399,M,20
48,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"Moonlight Sonata (First Movement from Piano Sonata No. 14, Op. 27 No. 2)",7xfSCgVOkQJhVxnqzepATH,55,False,0.991,0.216,0.199,0.916,1.0,0.095,-20.583,0.0,0.044,178.876,0.339,"Ludwig van Beethoven, Luke Woodapple",294883,M,20
49,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,"The Four Seasons: Concerto No. 4 in F Minor, RV 297 ""L'inverno"" (winter): I. Allegro non molto",0ROMalDdNg3L2HoZP4qFyJ,64,False,0.818,0.4,0.247,0.64,5.0,0.119,-18.249,0.0,0.0423,162.078,0.394,"Antonio Vivaldi, Adrian Chandler, La Serenissima",201853,M,20
50,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,Adagietto,6PBCzLB9IiyA6kM6Q3nO5x,56,False,0.991,0.306,0.0127,0.952,7.0,0.0634,-33.274,1.0,0.0466,89.231,0.106,"Arash Safaian, Sebastian Knauer",142857,M,20
51,3858c2d4d5724edfa97cf05d60e2cebd_Inaaya Nichols,5,Masquerade Suite: Maskarad (Masquerade): I. Waltz,2f2egGUYIOUjcFG3EDFg2F,61,False,0.838,0.299,0.259,0.951,0.0,0.1,-17.679,1.0,0.0293,94.311,0.202,"St. Petersburg State Symphony Orchestra, Aram Khachaturian",262000,M,20
0,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Subzero - Original Mix,7p6oXzBSPAXXz8Xb8gBPki,45,False,0.588,0.793,0.608,0.861,6.0,0.0991,-11.638,0.0,0.0673,124.988,0.118,Ben Klock,383972,F,20
1,39002c614bb74be88cddca0d0ce51ccd_Adi,3,I'm Good (Blue),4uUG5RXrOk84mYEfFvj3cK,85,True,0.00383,0.561,0.965,7.07e-06,7.0,0.371,-3.673,0.0,0.0343,128.04,0.304,"David Guetta, Bebe Rexha",175238,F,20
2,39002c614bb74be88cddca0d0ce51ccd_Adi,3,I Don't Wanna Wait,331l3xABO0HMr1Kkyh2LZq,81,False,0.0375,0.681,0.714,0.0,1.0,0.232,-4.617,0.0,0.0309,129.976,0.554,"David Guetta, OneRepublic",149667,F,20
3,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Love Tonight (David Guetta Remix Edit),2prnn41CblB8B4yWACDljP,76,False,0.015,0.621,0.989,0.357,10.0,0.184,-4.225,0.0,0.0434,126.002,0.0348,"Shouse, David Guetta",158095,F,20
4,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Timber,3cHyrEgdyYRjgJKSOiOtcS,82,False,0.0295,0.581,0.963,0.0,11.0,0.139,-4.087,1.0,0.0981,129.992,0.788,"Pitbull, Kesha",204134,F,20
5,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Closer,7BKLCZ1jbUBVqRi2FVlTVw,87,False,0.414,0.748,0.524,0.0,8.0,0.111,-5.599,1.0,0.0338,95.01,0.661,"The Chainsmokers, Halsey",244960,F,20
6,39002c614bb74be88cddca0d0ce51ccd_Adi,3,The Nights,0ct6r3EGTcMLPtrXHDvVjc,85,False,0.0166,0.527,0.835,0.0,6.0,0.249,-5.298,1.0,0.0433,125.983,0.654,Avicii,176658,F,20
7,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Faded,698ItKASDavgwZ3WjaWjtz,80,False,0.0281,0.468,0.627,7.97e-06,6.0,0.11,-5.085,1.0,0.0476,179.642,0.159,Alan Walker,212106,F,20
8,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Baby Don't Hurt Me,3BKD1PwArikchz2Zrlp1qi,78,False,0.00126,0.602,0.91,0.000174,7.0,0.12,-3.404,1.0,0.0308,127.944,0.228,"David Guetta, Anne-Marie, Coi Leray",140017,F,20
9,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Wide Open - Len Faki DjEdit,477I4wif0etzeupmlQzTxl,40,False,7.74e-05,0.886,0.616,0.885,7.0,0.0987,-7.105,1.0,0.0835,128.015,0.0952,"DJ Hyperactive, Len Faki",435571,F,20
10,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Lush Life,1rIKgCH4H52lrvDcz50hS8,86,False,0.132,0.694,0.712,0.0,7.0,0.211,-3.923,0.0,0.046,98.023,0.799,Zara Larsson,200646,F,20
11,39002c614bb74be88cddca0d0ce51ccd_Adi,3,A Sky Full of Stars,0FDzzruyVECATHXKHFs9eJ,86,False,0.00617,0.545,0.675,0.00197,6.0,0.209,-6.474,1.0,0.0279,124.97,0.162,Coldplay,267866,F,20
12,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Shape of You,7qiZfU4dY1lWllzX7mPBI3,89,False,0.581,0.825,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,0.931,Ed Sheeran,233712,F,20
13,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Wake Me Up,0nrRP2bk19rLc0orkWPQk2,86,False,0.0038,0.532,0.783,0.0012,2.0,0.161,-5.697,1.0,0.0523,124.08,0.643,Avicii,247426,F,20
14,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Sexy Bitch (feat. Akon),2dGxjfhFXDIUX9h5ImyKkE,81,True,0.0771,0.813,0.627,0.000616,11.0,0.131,-5.018,0.0,0.0486,130.011,0.801,"David Guetta, Akon",195853,F,20
15,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Your Love (9PM),5YaskwnGDZFDRipaqzbwQx,73,False,0.194,0.669,0.784,6.28e-06,7.0,0.115,-5.603,1.0,0.112,125.993,0.517,"ATB, Topic, A7S",150052,F,20
16,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Dance Monkey,2N8m6CYs74qQO4mjVcXO30,74,False,0.69,0.824,0.587,0.000105,6.0,0.149,-6.401,0.0,0.0937,98.029,0.514,Tones And I,209438,F,20
17,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Something Just Like This,6RUKPb4LETWmmr3iAEQktW,87,False,0.0498,0.617,0.635,1.44e-05,11.0,0.164,-6.769,0.0,0.0317,103.019,0.446,"The Chainsmokers, Coldplay",247160,F,20
18,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Thank You (Not So Bad),09CnYHiZ5jGT1wr1TXJ9Zt,83,False,0.0229,0.673,0.95,0.0823,11.0,0.398,-5.149,1.0,0.0488,150.019,0.563,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",140000,F,20
19,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Unconditional Beauty,48CueGtLgYtdN5WUXeL94G,46,False,0.0241,0.781,0.555,0.903,5.0,0.178,-11.976,1.0,0.0473,125.01,0.0751,Luigi Madonna,391679,F,20
20,39002c614bb74be88cddca0d0ce51ccd_Adi,3,When We Were Young (The Logical Song),1CcLA0eaauck34YEIrvAAq,73,False,0.0526,0.657,0.914,6.32e-06,0.0,0.109,-4.513,0.0,0.0523,139.989,0.502,"David Guetta, Kim Petras",147432,F,20
21,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Waiting For Love,2P4OICZRVAQcYAV2JReRfj,82,False,0.31,0.579,0.736,0.0,6.0,0.198,-3.863,0.0,0.0527,127.999,0.613,Avicii,230613,F,20
22,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Let Me Love You,0lYBSQXN6rCTvUZvg9S0lU,88,False,0.0863,0.475,0.715,2.67e-05,8.0,0.135,-5.371,1.0,0.058,199.892,0.159,"DJ Snake, Justin Bieber",205946,F,20
23,39002c614bb74be88cddca0d0ce51ccd_Adi,3,It Ain't Me (with Selena Gomez),3eR23VReFzcdmS7TYCrhCe,78,False,0.119,0.64,0.533,0.0,0.0,0.0864,-6.596,1.0,0.0706,99.968,0.515,"Kygo, Selena Gomez",220780,F,20
24,39002c614bb74be88cddca0d0ce51ccd_Adi,3,The Sound of Silence - CYRIL Remix,1LY3GhF0zxIVgbYEQjCbUO,81,False,0.123,0.68,0.721,0.0,6.0,0.162,-4.379,0.0,0.188,125.963,0.244,"Disturbed, CYRIL",185238,F,20
25,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Don't Let Me Down,1i1fxkWeaMmKEB4T7zqbzK,84,False,0.156,0.533,0.869,0.00538,11.0,0.136,-5.093,1.0,0.173,159.805,0.425,"The Chainsmokers, Daya",208373,F,20
26,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Play Hard (feat. Ne-Yo & Akon),5YPMEOJ58kfl56VHxTgwx3,76,False,0.173,0.691,0.921,0.0,8.0,0.331,-1.702,0.0,0.0533,130.072,0.8,"David Guetta, Ne-Yo, Akon",201000,F,20
27,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Head & Heart (feat. MNEK),6cx06DFPPHchuUAcTxznu9,75,False,0.168,0.734,0.874,1.14e-05,8.0,0.0489,-3.158,1.0,0.0662,122.953,0.905,"Joel Corry, MNEK",166028,F,20
28,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,82,False,0.0451,0.807,0.893,2.79e-05,11.0,0.366,-3.745,0.0,0.0347,126.011,0.537,Ed Sheeran,230746,F,20
29,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Overdrive (feat. Norma Jean Martine),3bK1zVFBKIzYjmptmI4NsJ,77,False,0.00257,0.611,0.757,0.0,6.0,0.058,-3.546,1.0,0.03,126.963,0.279,"Ofenbach, Norma Jean Martine",155905,F,20
30,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,90,False,0.00143,0.513,0.73,9.54e-05,1.0,0.0897,-5.94,1.0,0.0598,171.001,0.334,The Weeknd,200040,F,20
31,39002c614bb74be88cddca0d0ce51ccd_Adi,3,BX 3 - Original Mix,0pzgYMgjpOJPVSvGMA89l1,30,False,0.00437,0.783,0.507,0.785,7.0,0.107,-10.833,1.0,0.159,124.975,0.18,Len Faki,554635,F,20
32,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Titanium (feat. Sia),0TDLuuLlV54CkRRUOahJb4,83,False,0.0679,0.604,0.787,0.15,0.0,0.127,-3.674,0.0,0.103,126.062,0.301,"David Guetta, Sia",245040,F,20
33,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Give It To Me - Full Vocal Mix,5ZduaRci3iNUiDfJbBfAaf,78,False,0.00116,0.874,0.869,0.00238,1.0,0.164,-5.996,0.0,0.0315,126.027,0.726,Matt Sassari,102860,F,20
35,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Symphony (feat. Zara Larsson),72gv4zhNvRVdQA0eOenCal,80,False,0.239,0.715,0.605,1.41e-05,0.0,0.189,-5.128,0.0,0.0428,122.956,0.454,"Clean Bandit, Zara Larsson",212733,F,20
36,39002c614bb74be88cddca0d0ce51ccd_Adi,3,International Love (feat. Chris Brown),62zFEHfAYl5kdHYOivj4BC,81,False,0.0124,0.67,0.855,0.0,0.0,0.335,-3.035,0.0,0.0499,120.05,0.648,"Pitbull, Chris Brown",227280,F,20
37,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Vois sur ton chemin - Techno Mix,31nfdEooLEq7dn3UMcIeB5,79,False,0.0908,0.634,0.824,0.0711,2.0,0.119,-3.394,0.0,0.047,137.959,0.371,BENNETT,178156,F,20
38,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Memories (feat. Kid Cudi),7fLzbEOBOae9lUnOwr7Tse,82,False,0.0015,0.561,0.87,2.82e-06,8.0,0.246,-6.103,1.0,0.343,129.98,0.498,"David Guetta, Kid Cudi",210093,F,20
39,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Phantom Studies,4SH86PVrzO2YbuOGDxzqqs,37,False,0.0108,0.761,0.846,0.919,10.0,0.0986,-11.08,0.0,0.0476,129.985,0.629,"Marcel Dettmann, Ben Klock",529122,F,20
41,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Remember (with David Guetta),6feiJqgHqeSvkGUzf11AYs,65,False,0.0682,0.626,0.864,0.0,8.0,0.087,-3.12,1.0,0.0378,123.833,0.555,"Becky Hill, David Guetta",161386,F,20
42,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Stripped,0vj2TQycBvOn4ftKiEnTia,28,False,8.55e-05,0.874,0.526,0.813,1.0,0.0873,-9.683,1.0,0.0688,126.988,0.0247,"Len Faki, Roman Poncet",355290,F,20
43,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Feel This Moment (feat. Christina Aguilera),0Hf4aIJpsN4Os2f0y0VqWl,80,False,0.039,0.673,0.758,0.0,7.0,0.341,-3.632,1.0,0.158,135.956,0.542,"Pitbull, Christina Aguilera",229500,F,20
44,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Memories (feat. Kid Cudi) - 2021 Remix,59o6ojGNGJOYiVJSzC6Lsa,69,True,0.108,0.709,0.783,4.1e-05,5.0,0.103,-5.944,0.0,0.0551,127.043,0.648,"David Guetta, Kid Cudi",162992,F,20
45,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Cheerleader (Felix Jaehn Remix) - Radio Edit,7vFoFDWqTX0mHzLfrF1Cfy,81,False,0.166,0.782,0.685,1.18e-05,4.0,0.16,-6.237,1.0,0.0309,118.02,0.603,"OMI, Felix Jaehn",180565,F,20
46,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Dance The Night - From Barbie The Album,1vYXt7VSjH9JIM5oRRo7vA,80,False,0.0207,0.671,0.845,0.0,11.0,0.329,-4.93,0.0,0.048,110.056,0.775,Dua Lipa,176579,F,20
48,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Thunder,2USlegnFJLrVLpoVfPimKB,76,False,0.0342,0.67,0.896,3.21e-05,1.0,0.344,-4.673,1.0,0.058,101.216,0.403,"Gabry Ponte, LUM!X, Prezioso",160000,F,20
49,39002c614bb74be88cddca0d0ce51ccd_Adi,3,Fireball (feat. John Ryan),4Y7XAxTANhu3lmnLAzhWJW,79,False,0.0908,0.761,0.933,8.53e-05,10.0,0.0607,-5.38,1.0,0.056,122.959,0.836,"Pitbull, John Ryan",236253,F,20
1,3b68a27d2e03444bb976f459c6707e88_Caro,2,INDUSTRY BABY (feat. Jack Harlow),27NovPIUIRrOZoCHxABJwK,74,True,0.0203,0.736,0.704,0.0,3.0,0.0501,-7.409,0.0,0.0615,149.995,0.894,"Lil Nas X, Jack Harlow",212000,F,20
2,3b68a27d2e03444bb976f459c6707e88_Caro,2,Old Town Road (feat. Billy Ray Cyrus) - Remix,2YpeDb67231RjR0MgVLzsG,77,False,0.0533,0.878,0.619,0.0,6.0,0.113,-5.56,1.0,0.102,136.041,0.639,"Lil Nas X, Billy Ray Cyrus",157066,F,20
3,3b68a27d2e03444bb976f459c6707e88_Caro,2,The Box,0nbXyq5TXYPCO7pr3N8S4I,83,True,0.104,0.896,0.586,0.0,10.0,0.79,-6.687,0.0,0.0559,116.971,0.642,Roddy Ricch,196652,F,20
4,3b68a27d2e03444bb976f459c6707e88_Caro,2,Ransom,1lOe9qE0vR9zwWQAOk6CoO,82,True,0.0204,0.745,0.642,0.0,7.0,0.0658,-6.257,0.0,0.287,179.974,0.226,Lil Tecca,131240,F,20
5,3b68a27d2e03444bb976f459c6707e88_Caro,2,Samurai,0wJw5QXDKXTYn8IVyh3wqz,63,False,0.0102,0.485,0.639,0.000117,5.0,0.105,-4.575,0.0,0.0552,188.49,0.503,Lupe Fiasco,194786,F,20
6,3b68a27d2e03444bb976f459c6707e88_Caro,2,STAY (with Justin Bieber),567e29TDzLwZwfDuEpGTwo,81,True,0.0383,0.591,0.764,0.0,1.0,0.103,-5.484,1.0,0.0483,169.928,0.478,"The Kid LAROI, Justin Bieber",141805,F,20
7,3b68a27d2e03444bb976f459c6707e88_Caro,2,Cradles,47UFoOuvrkt4khE7c5aap6,75,False,0.265,0.537,0.586,7.04e-05,6.0,0.175,-1.864,1.0,0.314,79.056,0.624,Sub Urban,209829,F,20
9,3b68a27d2e03444bb976f459c6707e88_Caro,2,Lovin On Me,4xhsWYTOGcal8zt0J161CU,78,True,0.0026,0.943,0.558,2.19e-06,2.0,0.0937,-4.911,1.0,0.0568,104.983,0.606,Jack Harlow,138411,F,20
10,3b68a27d2e03444bb976f459c6707e88_Caro,2,Sunflower - Spider-Man: Into the Spider-Verse,0RiRZpuVRbi7oqRdSMwhQY,82,False,0.533,0.755,0.522,0.0,2.0,0.0685,-4.368,1.0,0.0575,89.96,0.925,"Post Malone, Swae Lee",157560,F,20
11,3b68a27d2e03444bb976f459c6707e88_Caro,2,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,90,False,0.00143,0.513,0.73,9.54e-05,1.0,0.0897,-5.94,1.0,0.0598,171.001,0.334,The Weeknd,200040,F,20
12,3b68a27d2e03444bb976f459c6707e88_Caro,2,death bed (coffee for your head),7eJMfftS33KTjuF7lTsMCx,82,False,0.731,0.726,0.431,0.0,8.0,0.696,-8.765,0.0,0.135,144.026,0.348,"Powfu, beabadoobee",173333,F,20
13,3b68a27d2e03444bb976f459c6707e88_Caro,2,Heat Waves,3USxtqRwSYz57Ewm6wWRMp,86,False,0.44,0.761,0.525,6.7e-06,11.0,0.0921,-6.9,1.0,0.0944,80.87,0.531,Glass Animals,238805,F,20
14,3b68a27d2e03444bb976f459c6707e88_Caro,2,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,75,True,0.293,0.593,0.503,0.0,8.0,0.405,-6.725,0.0,0.22,178.781,0.71,Lil Nas X,137704,F,20
16,3b68a27d2e03444bb976f459c6707e88_Caro,2,First Class,0wHFktze2PHC5jDt3B17DC,74,True,0.111,0.902,0.582,3.18e-06,5.0,0.111,-5.902,0.0,0.109,107.005,0.332,Jack Harlow,173947,F,20
17,3b68a27d2e03444bb976f459c6707e88_Caro,2,Starboy,7MXVkk9YMctZqd1Srtv4MB,91,True,0.141,0.679,0.587,6.35e-06,7.0,0.137,-7.015,1.0,0.276,186.003,0.486,"The Weeknd, Daft Punk",230453,F,20
18,3b68a27d2e03444bb976f459c6707e88_Caro,2,goosebumps,6gBFPUFcJLzWGx4lenP6h2,85,True,0.0847,0.841,0.728,0.0,7.0,0.149,-3.37,1.0,0.0484,130.049,0.43,Travis Scott,243836,F,20
19,3b68a27d2e03444bb976f459c6707e88_Caro,2,Shape of You,7qiZfU4dY1lWllzX7mPBI3,89,False,0.581,0.825,0.652,0.0,1.0,0.0931,-3.183,0.0,0.0802,95.977,0.931,Ed Sheeran,233712,F,20
20,3b68a27d2e03444bb976f459c6707e88_Caro,2,Old Town Road,0F7FA14euOIX8KcbEturGH,73,False,0.0578,0.907,0.53,2.23e-06,1.0,0.101,-6.112,1.0,0.127,135.998,0.507,Lil Nas X,113000,F,20
21,3b68a27d2e03444bb976f459c6707e88_Caro,2,Believer,0pqnGHJpmpxLKifKRmU6WP,88,False,0.0622,0.776,0.78,0.0,10.0,0.081,-4.374,0.0,0.128,124.949,0.666,Imagine Dragons,204346,F,20
22,3b68a27d2e03444bb976f459c6707e88_Caro,2,One Dance,1zi7xx7UVEFkmKfv06H8x0,89,False,0.00776,0.792,0.625,0.0018,1.0,0.329,-5.609,1.0,0.0536,103.967,0.37,"Drake, Wizkid, Kyla",173986,F,20
